FWHM by Color and Cycle
Run name: 120420_SN792_0109_BC0P8LACXX
Instrument name: BS-DSFCONTROL03
Run Started: Sunday, April 22, 2012 2:16 PM
Maximum number of cycles: 57
Input Directory: E:\Illumina\HiSeqTemp\120420_SN792_0109_BC0P8LACXX
Output Directory: Y:\120420_SN792_0109_BC0P8LACXX
Total number of reads: 2
Number of lanes: 8
Number of tiles per lane: 96
Color	Cycle	Lane	Tile	FWHM
1	2	3	1109	2.886261
1	2	3	1110	2.853943
1	2	3	1111	2.839678
1	2	3	1112	2.805781
1	2	3	1113	2.793877
1	2	3	1114	2.740711
1	2	3	1115	2.739351
1	2	3	1116	2.685211
1	2	3	1201	3.043384
1	2	3	1202	2.99667
1	2	3	1203	2.994857
1	2	3	1204	2.977567
1	2	3	1205	2.974205
1	2	3	1206	2.926275
1	2	3	1207	2.990239
1	2	3	1208	2.915491
1	2	3	1209	2.903451
1	2	3	1210	2.865449
1	2	3	1211	2.844618
1	2	3	1212	2.811978
1	2	3	1213	2.793562
1	2	3	1214	2.764227
1	2	3	1215	2.731325
1	2	3	1216	2.66714
1	2	3	1301	2.998192
1	2	3	1302	2.961308
1	2	3	1303	2.954403
1	2	3	1304	2.949408
1	2	3	1305	2.950965
1	2	3	1306	2.90778
1	2	3	1307	2.943632
1	2	3	1308	2.875937
1	2	3	1309	2.870727
1	2	3	1310	2.863022
1	2	3	1311	2.822673
1	2	3	1312	2.788636
1	2	3	1313	2.787553
1	2	3	1314	2.769598
1	2	3	1315	2.725132
1	2	3	1316	2.673088
1	2	3	2101	2.989041
1	2	3	2102	2.995374
1	2	3	2103	2.948934
1	2	3	2104	2.954967
1	2	3	2105	2.941857
1	2	3	2106	2.915472
1	2	3	2107	2.896785
1	2	3	2108	2.870407
1	2	3	2109	2.864281
1	2	3	2110	2.861391
1	2	3	2111	2.835416
1	2	3	2112	2.790308
1	2	3	2113	2.780011
1	2	3	2114	2.764864
1	2	3	2115	2.742567
1	2	3	2116	2.706311
1	2	3	2201	2.965886
1	2	3	2202	2.970871
1	2	3	2203	2.95903
1	2	3	2204	2.928337
1	2	3	2205	2.94046
1	2	3	2206	2.910262
1	2	3	2207	2.907465
1	2	3	2208	2.886996
1	2	3	2209	2.8506
1	2	3	2210	2.828564
1	2	3	2211	2.825805
1	2	3	2212	2.795439
1	2	3	2213	2.770262
1	2	3	2214	2.765751
1	2	3	2215	2.738432
1	2	3	2216	2.736128
1	2	3	2301	2.969209
1	2	3	2302	2.986655
1	2	3	2303	2.94822
1	2	3	2304	2.947525
1	2	3	2305	2.936519
1	2	3	2306	2.924864
1	2	3	2307	2.918717
1	2	3	2308	2.90164
1	2	3	2309	2.875546
1	2	3	2310	2.83643
1	2	3	2311	2.847955
1	2	3	2312	2.821958
1	2	3	2313	2.760788
1	2	3	2314	2.772601
1	2	3	2315	2.742456
1	2	3	2316	2.741217
1	2	4	1101	2.776391
1	2	4	1102	2.782258
1	2	4	1103	2.757123
1	2	4	1104	2.747761
1	2	4	1105	2.754488
1	2	4	1106	2.732535
1	2	4	1107	2.75548
1	2	4	1108	2.73631
1	2	4	1109	2.717569
1	2	4	1110	2.718856
1	2	4	1111	2.73526
1	2	4	1112	2.699135
1	2	4	1113	2.664248
1	2	4	1114	2.63543
1	2	4	1115	2.661414
1	2	4	1116	2.639082
1	2	4	1201	2.792153
1	2	4	1202	2.799367
1	2	4	1203	2.790107
1	2	4	1204	2.781847
1	2	4	1205	2.782688
1	2	4	1206	2.773791
1	2	4	1207	2.77944
1	2	4	1208	2.742429
1	2	4	1209	2.72298
1	2	4	1210	2.726183
1	2	4	1211	2.695706
1	2	4	1212	2.704933
1	2	4	1213	2.661316
1	2	4	1214	2.640034
1	2	4	1215	2.624454
1	2	4	1216	2.62911
1	2	4	1301	2.786679
1	2	4	1302	2.780219
1	2	4	1303	2.738976
1	2	4	1304	2.75687
1	2	4	1305	2.741729
1	2	4	1306	2.74343
1	2	4	1307	2.762077
1	2	4	1308	2.723182
1	2	4	1309	2.700652
1	2	4	1310	2.694707
1	2	4	1311	2.692392
1	2	4	1312	2.683969
1	2	4	1313	2.671397
1	2	4	1314	2.611224
1	2	4	1315	2.609976
1	2	4	1316	2.612203
1	2	4	2101	2.782895
1	2	4	2102	2.742613
1	2	4	2103	2.737908
1	2	4	2104	2.768001
1	2	4	2105	2.772021
1	2	4	2106	2.768306
1	2	4	2107	2.746126
1	2	4	2108	2.722095
1	2	4	2109	2.707601
1	2	4	2110	2.692599
1	2	4	2111	2.669451
1	2	4	2112	2.663075
1	2	4	2113	2.660049
1	2	4	2114	2.671205
1	2	4	2115	2.6507
1	2	4	2116	2.640255
1	2	4	2201	2.73941
1	2	4	2202	2.749921
1	2	4	2203	2.73254
1	2	4	2204	2.742915
1	2	4	2205	2.738806
1	2	4	2206	2.739854
1	2	4	2207	2.734718
1	2	4	2208	2.705525
1	2	4	2209	2.697394
1	2	4	2210	2.672354
1	2	4	2211	2.654793
1	2	4	2212	2.634317
1	2	4	2213	2.643673
1	2	4	2214	2.666154
1	2	4	2215	2.650676
1	2	4	2216	2.647215
1	2	4	2301	2.773219
1	2	4	2302	2.739383
1	2	4	2303	2.743761
1	2	4	2304	2.740751
1	2	4	2305	2.760194
1	2	4	2306	2.770163
1	2	4	2307	2.759462
1	2	4	2308	2.730726
1	2	4	2309	2.696388
1	2	4	2310	2.714907
1	2	4	2311	2.672604
1	2	4	2312	2.662835
1	2	4	2313	2.663881
1	2	4	2314	2.673348
1	2	4	2315	2.651733
1	2	4	2316	2.636415
1	2	5	1101	3.397258
1	2	5	1102	3.363605
1	2	5	1103	3.370466
1	2	5	1104	3.354031
1	2	5	1105	3.343674
1	2	5	1106	3.328286
1	2	5	1107	3.323864
1	2	5	1108	3.27645
1	2	5	1109	3.244995
1	2	5	1110	3.252342
1	2	5	1111	3.23943
1	2	5	1112	3.210196
1	2	5	1113	3.214546
1	2	5	1114	3.169969
1	2	5	1115	3.151555
1	2	5	1116	3.126064
1	2	5	1201	3.358213
1	2	5	1202	3.351479
1	2	5	1203	3.324764
1	2	5	1204	3.325239
1	2	5	1205	3.337618
1	2	5	1206	3.314075
1	2	5	1207	3.307598
1	2	5	1208	3.254449
1	2	5	1209	3.226676
1	2	5	1210	3.241845
1	2	5	1211	3.206782
1	2	5	1212	3.191519
1	2	5	1213	3.188488
1	2	5	1214	3.163722
1	2	5	1215	3.10626
1	2	5	1216	3.076955
1	2	5	1301	3.371162
1	2	5	1302	3.362988
1	2	5	1303	3.33755
1	2	5	1304	3.32807
1	2	5	1305	3.310972
1	2	5	1306	3.316427
1	2	5	1307	3.294671
1	2	5	1308	3.238459
1	2	5	1309	3.220108
1	2	5	1310	3.214586
1	2	5	1311	3.201934
1	2	5	1312	3.171055
1	2	5	1313	3.208035
1	2	5	1314	3.110765
1	2	5	1315	3.098774
1	2	5	1316	3.103867
1	2	5	2101	3.46385
1	2	5	2102	3.407324
1	2	5	2103	3.395062
1	2	5	2104	3.388943
1	2	5	2105	3.346674
1	2	5	2106	3.363308
1	2	5	2107	3.317498
1	2	5	2108	3.273033
1	2	5	2109	3.28295
1	2	5	2110	3.261961
1	2	5	2111	3.257098
1	2	5	2112	3.249331
1	2	5	2113	3.231449
1	2	5	2114	3.196323
1	2	5	2115	3.158385
1	2	5	2116	3.145733
1	2	5	2201	3.362628
1	2	5	2202	3.348176
1	2	5	2203	3.334183
1	2	5	2204	3.302751
1	2	5	2205	3.305289
1	2	5	2206	3.31061
1	2	5	2207	3.29054
1	2	5	2208	3.253631
1	2	5	2209	3.246697
1	2	5	2210	3.233173
1	2	5	2211	3.214549
1	2	5	2212	3.19425
1	2	5	2213	3.166131
1	2	5	2214	3.153606
1	2	5	2215	3.121161
1	2	5	2216	3.118655
1	2	5	2301	3.411341
1	2	5	2302	3.370086
1	2	5	2303	3.350613
1	2	5	2304	3.333095
1	2	5	2305	3.345427
1	2	5	2306	3.369362
1	2	5	2307	3.315069
1	2	5	2308	3.303471
1	2	5	2309	3.266727
1	2	5	2310	3.241982
1	2	5	2311	3.217629
1	2	5	2312	3.214128
1	2	5	2313	3.202333
1	2	5	2314	3.189126
1	2	5	2315	3.145894
1	2	5	2316	3.091639
1	2	6	1101	2.819639
1	2	6	1102	2.804845
1	2	6	1103	2.782879
1	2	6	1104	2.769942
1	2	6	1105	2.77286
1	2	6	1106	2.764088
1	2	6	1107	2.748375
1	2	6	1108	2.746478
1	2	6	1109	2.714974
1	2	6	1110	2.720688
1	2	6	1111	2.708444
1	2	6	1112	2.68615
1	2	6	1113	2.676027
1	2	6	1114	2.647691
1	2	6	1115	2.657465
1	2	6	1116	2.63127
1	2	6	1201	2.821569
1	2	6	1202	2.84708
1	2	6	1203	2.802007
1	2	6	1204	2.784633
1	2	6	1205	2.789041
1	2	6	1206	2.772434
1	2	6	1207	2.757377
1	2	6	1208	2.738663
1	2	6	1209	2.737045
1	2	6	1210	2.736649
1	2	6	1211	2.695919
1	2	6	1212	2.720549
1	2	6	1213	2.672328
1	2	6	1214	2.657869
1	2	6	1215	2.649349
1	2	6	1216	2.621788
1	2	6	1301	2.7967
1	2	6	1302	2.815344
1	2	6	1303	2.774132
1	2	6	1304	2.752678
1	2	6	1305	2.757493
1	2	6	1306	2.779896
1	2	6	1307	2.737469
1	2	6	1308	2.72422
1	2	6	1309	2.71305
1	2	6	1310	2.713652
1	2	6	1311	2.721387
1	2	6	1312	2.709174
1	2	6	1313	2.699587
1	2	6	1314	2.650807
1	2	6	1315	2.644973
1	2	6	1316	2.647796
1	2	6	2101	2.838296
1	2	6	2102	2.81721
1	2	6	2103	2.80353
1	2	6	2104	2.800716
1	2	6	2105	2.785171
1	2	6	2106	2.779984
1	2	6	2107	2.798874
1	2	6	2108	2.763864
1	2	6	2109	2.750531
1	2	6	2110	2.724821
1	2	6	2111	2.708517
1	2	6	2112	2.705375
1	2	6	2113	2.688272
1	2	6	2114	2.659554
1	2	6	2115	2.681163
1	2	6	2116	2.653624
1	2	6	2201	2.819139
1	2	6	2202	2.821012
1	2	6	2203	2.770596
1	2	6	2204	2.755947
1	2	6	2205	2.76443
1	2	6	2206	2.760306
1	2	6	2207	2.744358
1	2	6	2208	2.727288
1	2	6	2209	2.739052
1	2	6	2210	2.724041
1	2	6	2211	2.688758
1	2	6	2212	2.692253
1	2	6	2213	2.635388
1	2	6	2214	2.658736
1	2	6	2215	2.679844
1	2	6	2216	2.635833
1	2	6	2301	2.846166
1	2	6	2302	2.833727
1	2	6	2303	2.785174
1	2	6	2304	2.790416
1	2	6	2305	2.778475
1	2	6	2306	2.789777
1	2	6	2307	2.768731
1	2	6	2308	2.741916
1	2	6	2309	2.743836
1	2	6	2310	2.747849
1	2	6	2311	2.728432
1	2	6	2312	2.690034
1	2	6	2313	2.670815
1	2	6	2314	2.693285
1	2	6	2315	2.684036
1	2	6	2316	2.691679
1	2	7	1101	3.129725
1	2	7	1102	3.130481
1	2	7	1103	3.106736
1	2	7	1104	3.089379
1	2	7	1105	3.036011
1	2	7	1106	3.037211
1	2	7	1107	3.026717
1	2	7	1108	2.977099
1	2	7	1109	2.977288
1	2	7	1110	2.939308
1	2	7	1111	2.912228
1	2	7	1112	2.89974
1	2	7	1113	2.850525
1	2	7	1114	2.831859
1	2	7	1115	2.7945
1	2	7	1116	2.801622
1	2	7	1201	3.164177
1	2	7	1202	3.15669
1	2	7	1203	3.120882
1	2	7	1204	3.107636
1	2	7	1205	3.070312
1	2	7	1206	3.033977
1	2	7	1207	3.005731
1	2	7	1208	2.967042
1	2	7	1209	2.960383
1	2	7	1210	2.945924
1	2	7	1211	2.932437
1	2	7	1212	2.885663
1	2	7	1213	2.848045
1	2	7	1214	2.814085
1	2	7	1215	2.806273
1	2	7	1216	2.753704
1	2	7	1301	3.100469
1	2	7	1302	3.095446
1	2	7	1303	3.050485
1	2	7	1304	3.041319
1	2	7	1305	2.990279
1	2	7	1306	3.024988
1	2	7	1307	2.968597
1	2	7	1308	2.995148
1	2	7	1309	2.915994
1	2	7	1310	2.864667
1	2	7	1311	2.853853
1	2	7	1312	2.834504
1	2	7	1313	2.818121
1	2	7	1314	2.789015
1	2	7	1315	2.745506
1	2	7	1316	2.694873
1	2	7	2101	3.17493
1	2	7	2102	3.15606
1	2	7	2103	3.096077
1	2	7	2104	3.104772
1	2	7	2105	3.066012
1	2	7	2106	3.05923
1	2	7	2107	3.023344
1	2	7	2108	3.023303
1	2	7	2109	2.995869
1	2	7	2110	2.935525
1	2	7	2111	2.931659
1	2	7	2112	2.88922
1	2	7	2113	2.9169
1	2	7	2114	2.820366
1	2	7	2115	2.8306
1	2	7	2116	2.750308
1	2	7	2201	3.166427
1	2	7	2202	3.131244
1	2	7	2203	3.105255
1	2	7	2204	3.076138
1	2	7	2205	3.054198
1	2	7	2206	3.021907
1	2	7	2207	2.999623
1	2	7	2208	2.976638
1	2	7	2209	2.951855
1	2	7	2210	2.936905
1	2	7	2211	2.916362
1	2	7	2212	2.871883
1	2	7	2213	2.855928
1	2	7	2214	2.872228
1	2	7	2215	2.831059
1	2	7	2216	2.807628
1	2	7	2301	3.156369
1	2	7	2302	3.139517
1	2	7	2303	3.075295
1	2	7	2304	3.064731
1	2	7	2305	3.045503
1	2	7	2306	3.021425
1	2	7	2307	2.998738
1	2	7	2308	3.002419
1	2	7	2309	2.944245
1	2	7	2310	2.91364
1	2	7	2311	2.898885
1	2	7	2312	2.865117
1	2	7	2313	2.862592
1	2	7	2314	2.810119
1	2	7	2315	2.784749
1	2	7	2316	2.749266
1	2	8	1101	3.162434
1	2	8	1102	3.137794
1	2	8	1103	3.090098
1	2	8	1104	3.067747
1	2	8	1105	3.055
1	2	8	1106	3.04513
1	2	8	1107	3.006141
1	2	8	1108	2.965661
1	2	8	1109	2.961478
1	2	8	1110	2.965189
1	2	8	1111	2.931124
1	2	8	1112	2.88847
1	2	8	1113	2.85638
1	2	8	1114	2.855878
1	2	8	1115	2.813685
1	2	8	1116	2.760937
1	2	8	1201	3.141447
1	2	8	1202	3.122997
1	2	8	1203	3.091562
1	2	8	1204	3.065481
1	2	8	1205	3.04542
1	2	8	1206	3.041186
1	2	8	1207	3.015157
1	2	8	1208	2.988705
1	2	8	1209	2.986623
1	2	8	1210	2.949521
1	2	8	1211	2.894623
1	2	8	1212	2.897249
1	2	8	1213	2.873757
1	2	8	1214	2.837577
1	2	8	1215	2.803947
1	2	8	1216	2.757464
1	2	8	1301	3.107572
1	2	8	1302	3.067781
1	2	8	1303	3.032001
1	2	8	1304	3.02758
1	2	8	1305	3.000493
1	2	8	1306	2.979175
1	2	8	1307	2.947761
1	2	8	1308	2.921631
1	2	8	1309	2.916835
1	2	8	1310	2.85604
1	2	8	1311	2.861844
1	2	8	1312	2.810263
1	2	8	1313	2.807606
1	2	8	1314	2.764917
1	2	8	1315	2.740734
1	2	8	1316	2.706108
1	2	8	2101	3.176095
1	2	8	2102	3.152978
1	2	8	2103	3.121246
1	2	8	2104	3.111966
1	2	8	2105	3.074959
1	2	8	2106	3.072245
1	2	8	2107	3.032499
1	2	8	2108	3.004143
1	2	8	2109	3.000305
1	2	8	2110	2.960834
1	2	8	2111	2.952869
1	2	8	2112	2.944473
1	2	8	2113	2.89355
1	2	8	2114	2.829709
1	2	8	2115	2.802206
1	2	8	2116	2.775234
1	2	8	2201	3.106521
1	2	8	2202	3.112287
1	2	8	2203	3.078604
1	2	8	2204	3.072587
1	2	8	2205	3.065767
1	2	8	2206	3.025643
1	2	8	2207	3.010962
1	2	8	2208	2.991996
1	2	8	2209	2.983399
1	2	8	2210	2.938513
1	2	8	2211	2.919828
1	2	8	2212	2.89308
1	2	8	2213	2.86858
1	2	8	2214	2.827203
1	2	8	2215	2.816266
1	2	8	2216	2.802117
1	2	8	2301	3.074165
1	2	8	2302	3.081594
1	2	8	2303	3.068564
1	2	8	2304	3.042027
1	2	8	2305	3.016597
1	2	8	2306	2.984614
1	2	8	2307	3.005864
1	2	8	2308	2.95952
1	2	8	2309	2.933078
1	2	8	2310	2.915576
1	2	8	2311	2.895215
1	2	8	2312	2.866664
1	2	8	2313	2.843163
1	2	8	2314	2.791191
1	2	8	2315	2.781434
1	2	8	2316	2.750853
1	3	1	1101	2.970783
1	3	1	1102	2.934682
1	3	1	1103	2.922893
1	3	1	1104	2.912672
1	3	1	1105	2.895508
1	3	1	1106	2.896682
1	3	1	1107	2.861763
1	3	1	1108	2.840002
1	3	1	1109	2.831736
1	3	1	1110	2.81893
1	3	1	1111	2.815112
1	3	1	1112	2.765243
1	3	1	1113	2.789901
1	3	1	1114	2.738572
1	3	1	1115	2.745187
1	3	1	1116	2.7008
1	3	1	1201	3.048806
1	3	1	1202	3.03053
1	3	1	1203	3.0372
1	3	1	1204	2.997027
1	3	1	1205	2.959724
1	3	1	1206	2.927368
1	3	1	1207	2.939575
1	3	1	1208	2.947315
1	3	1	1209	2.89422
1	3	1	1210	2.850694
1	3	1	1211	2.852051
1	3	1	1212	2.825197
1	3	1	1213	2.832422
1	3	1	1214	2.779768
1	3	1	1215	2.751061
1	3	1	1216	2.714895
1	3	1	1301	3.02453
1	3	1	1302	2.987049
1	3	1	1303	2.997041
1	3	1	1304	2.972554
1	3	1	1305	2.93773
1	3	1	1306	2.930214
1	3	1	1307	2.933114
1	3	1	1308	2.918834
1	3	1	1309	2.857385
1	3	1	1310	2.859468
1	3	1	1311	2.837189
1	3	1	1312	2.81121
1	3	1	1313	2.769831
1	3	1	1314	2.761832
1	3	1	1315	2.735225
1	3	1	1316	2.740329
1	3	1	2101	2.958943
1	3	1	2102	2.991482
1	3	1	2103	2.952098
1	3	1	2104	2.934537
1	3	1	2105	2.931924
1	3	1	2106	2.93576
1	3	1	2107	2.891106
1	3	1	2108	2.857181
1	3	1	2109	2.856869
1	3	1	2110	2.84077
1	3	1	2111	2.836383
1	3	1	2112	2.795039
1	3	1	2113	2.788226
1	3	1	2114	2.747787
1	3	1	2115	2.73231
1	3	1	2116	2.723513
1	3	1	2201	3.031573
1	3	1	2202	3.022604
1	3	1	2203	3.005746
1	3	1	2204	2.973577
1	3	1	2205	2.963765
1	3	1	2206	2.948649
1	3	1	2207	2.928811
1	3	1	2208	2.918142
1	3	1	2209	2.87973
1	3	1	2210	2.856416
1	3	1	2211	2.874923
1	3	1	2212	2.842747
1	3	1	2213	2.800286
1	3	1	2214	2.774475
1	3	1	2215	2.762642
1	3	1	2216	2.770609
1	3	1	2301	3.028136
1	3	1	2302	3.035875
1	3	1	2303	3.004525
1	3	1	2304	2.986643
1	3	1	2305	2.969169
1	3	1	2306	2.953969
1	3	1	2307	2.937764
1	3	1	2308	2.911885
1	3	1	2309	2.883347
1	3	1	2310	2.879381
1	3	1	2311	2.895785
1	3	1	2312	2.813776
1	3	1	2313	2.826112
1	3	1	2314	2.781318
1	3	1	2315	2.745979
1	3	1	2316	2.727519
1	3	2	1101	2.851518
1	3	2	1102	2.852198
1	3	2	1103	2.833637
1	3	2	1104	2.842002
1	3	2	1105	2.817842
1	3	2	1106	2.823644
1	3	2	1107	2.828483
1	3	2	1108	2.803563
1	3	2	1109	2.806406
1	3	2	1110	2.79213
1	3	2	1111	2.770711
1	3	2	1112	2.767106
1	3	2	1113	2.758485
1	3	2	1114	2.719798
1	3	2	1115	2.717722
1	3	2	1116	2.69169
1	3	2	1201	2.769315
1	3	2	1202	2.828471
1	3	2	1203	2.833538
1	3	2	1204	2.863014
1	3	2	1205	2.827999
1	3	2	1206	2.827421
1	3	2	1207	2.824457
1	3	2	1208	2.805906
1	3	2	1209	2.798707
1	3	2	1210	2.787859
1	3	2	1211	2.783033
1	3	2	1212	2.752645
1	3	2	1213	2.743494
1	3	2	1214	2.73424
1	3	2	1215	2.697437
1	3	2	1216	2.684392
1	3	2	1301	2.785897
1	3	2	1302	2.830421
1	3	2	1303	2.840425
1	3	2	1304	2.822754
1	3	2	1305	2.831764
1	3	2	1306	2.843498
1	3	2	1307	2.808777
1	3	2	1308	2.804333
1	3	2	1309	2.782737
1	3	2	1310	2.792169
1	3	2	1311	2.7795
1	3	2	1312	2.762508
1	3	2	1313	2.775696
1	3	2	1314	2.74234
1	3	2	1315	2.715423
1	3	2	1316	2.702749
1	3	2	2101	2.845709
1	3	2	2102	2.832603
1	3	2	2103	2.79807
1	3	2	2104	2.800001
1	3	2	2105	2.776434
1	3	2	2106	2.790842
1	3	2	2107	2.781221
1	3	2	2108	2.760395
1	3	2	2109	2.782572
1	3	2	2110	2.753073
1	3	2	2111	2.768049
1	3	2	2112	2.711597
1	3	2	2113	2.735155
1	3	2	2114	2.745824
1	3	2	2115	2.723294
1	3	2	2116	2.706843
1	3	2	2201	2.809236
1	3	2	2202	2.793022
1	3	2	2203	2.775075
1	3	2	2204	2.770224
1	3	2	2205	2.757724
1	3	2	2206	2.75049
1	3	2	2207	2.738897
1	3	2	2208	2.743183
1	3	2	2209	2.737844
1	3	2	2210	2.735976
1	3	2	2211	2.712441
1	3	2	2212	2.698035
1	3	2	2213	2.718602
1	3	2	2214	2.730247
1	3	2	2215	2.718076
1	3	2	2216	2.71152
1	3	2	2301	2.884659
1	3	2	2302	2.828885
1	3	2	2303	2.816652
1	3	2	2304	2.824778
1	3	2	2305	2.815786
1	3	2	2306	2.802192
1	3	2	2307	2.790337
1	3	2	2308	2.786041
1	3	2	2309	2.779283
1	3	2	2310	2.766984
1	3	2	2311	2.763524
1	3	2	2312	2.734811
1	3	2	2313	2.72822
1	3	2	2314	2.740973
1	3	2	2315	2.757738
1	3	2	2316	2.709466
1	3	3	1101	2.988193
1	3	3	1102	2.964101
1	3	3	1103	2.948945
1	3	3	1104	2.958488
1	3	3	1105	2.91381
1	3	3	1106	2.897526
1	3	3	1107	2.906443
1	3	3	1108	2.892216
1	3	3	1109	2.857696
1	3	3	1110	2.856102
1	3	3	1111	2.832458
1	3	3	1112	2.816251
1	3	3	1113	2.762196
1	3	3	1114	2.735912
1	3	3	1115	2.714734
1	3	3	1116	2.664506
1	3	3	1201	3.01181
1	3	3	1202	2.99755
1	3	3	1203	2.999804
1	3	3	1204	2.973595
1	3	3	1205	2.961895
1	3	3	1206	2.951128
1	3	3	1207	2.973348
1	3	3	1208	2.920918
1	3	3	1209	2.893488
1	3	3	1210	2.873945
1	3	3	1211	2.845783
1	3	3	1212	2.814254
1	3	3	1213	2.783015
1	3	3	1214	2.778931
1	3	3	1215	2.726594
1	3	3	1216	2.653996
1	3	3	1301	2.994391
1	3	3	1302	2.991791
1	3	3	1303	2.958198
1	3	3	1304	2.937036
1	3	3	1305	2.945195
1	3	3	1306	2.92308
1	3	3	1307	2.92513
1	3	3	1308	2.878428
1	3	3	1309	2.858442
1	3	3	1310	2.854123
1	3	3	1311	2.824012
1	3	3	1312	2.813618
1	3	3	1313	2.783284
1	3	3	1314	2.740563
1	3	3	1315	2.733141
1	3	3	1316	2.697603
1	3	3	2101	2.978704
1	3	3	2102	2.979955
1	3	3	2103	2.940154
1	3	3	2104	2.965711
1	3	3	2105	2.962993
1	3	3	2106	2.913598
1	3	3	2107	2.923702
1	3	3	2108	2.885705
1	3	3	2109	2.848866
1	3	3	2110	2.868509
1	3	3	2111	2.836613
1	3	3	2112	2.794895
1	3	3	2113	2.805374
1	3	3	2114	2.761595
1	3	3	2115	2.763598
1	3	3	2116	2.744275
1	3	3	2201	2.958229
1	3	3	2202	2.957955
1	3	3	2203	2.963146
1	3	3	2204	2.951125
1	3	3	2205	2.92021
1	3	3	2206	2.929212
1	3	3	2207	2.938913
1	3	3	2208	2.872013
1	3	3	2209	2.83653
1	3	3	2210	2.831138
1	3	3	2211	2.809197
1	3	3	2212	2.773547
1	3	3	2213	2.759647
1	3	3	2214	2.766475
1	3	3	2215	2.744948
1	3	3	2216	2.735823
1	3	3	2301	2.973043
1	3	3	2302	2.998092
1	3	3	2303	2.949095
1	3	3	2304	2.960158
1	3	3	2305	2.951964
1	3	3	2306	2.919233
1	3	3	2307	2.948366
1	3	3	2308	2.875831
1	3	3	2309	2.868883
1	3	3	2310	2.858424
1	3	3	2311	2.837068
1	3	3	2312	2.79963
1	3	3	2313	2.775131
1	3	3	2314	2.752901
1	3	3	2315	2.755065
1	3	3	2316	2.739981
1	3	4	1101	2.764437
1	3	4	1102	2.753777
1	3	4	1103	2.744261
1	3	4	1104	2.762266
1	3	4	1105	2.734946
1	3	4	1106	2.729137
1	3	4	1107	2.770257
1	3	4	1108	2.730614
1	3	4	1109	2.707968
1	3	4	1110	2.725708
1	3	4	1111	2.708917
1	3	4	1112	2.691504
1	3	4	1113	2.655353
1	3	4	1114	2.650234
1	3	4	1115	2.652219
1	3	4	1116	2.60889
1	3	4	1201	2.784561
1	3	4	1202	2.786475
1	3	4	1203	2.775263
1	3	4	1204	2.7668
1	3	4	1205	2.769439
1	3	4	1206	2.76672
1	3	4	1207	2.764953
1	3	4	1208	2.726943
1	3	4	1209	2.720354
1	3	4	1210	2.730134
1	3	4	1211	2.709389
1	3	4	1212	2.690262
1	3	4	1213	2.672197
1	3	4	1214	2.629773
1	3	4	1215	2.648949
1	3	4	1216	2.637179
1	3	4	1301	2.788342
1	3	4	1302	2.770679
1	3	4	1303	2.742898
1	3	4	1304	2.751699
1	3	4	1305	2.75662
1	3	4	1306	2.749997
1	3	4	1307	2.751611
1	3	4	1308	2.698349
1	3	4	1309	2.699356
1	3	4	1310	2.701868
1	3	4	1311	2.687222
1	3	4	1312	2.654288
1	3	4	1313	2.669274
1	3	4	1314	2.640815
1	3	4	1315	2.639413
1	3	4	1316	2.593445
1	3	4	2101	2.772844
1	3	4	2102	2.73185
1	3	4	2103	2.727197
1	3	4	2104	2.7601
1	3	4	2105	2.765832
1	3	4	2106	2.76802
1	3	4	2107	2.747755
1	3	4	2108	2.724655
1	3	4	2109	2.699388
1	3	4	2110	2.706808
1	3	4	2111	2.68022
1	3	4	2112	2.661509
1	3	4	2113	2.654871
1	3	4	2114	2.666295
1	3	4	2115	2.657717
1	3	4	2116	2.659568
1	3	4	2201	2.74829
1	3	4	2202	2.739592
1	3	4	2203	2.728276
1	3	4	2204	2.740772
1	3	4	2205	2.727858
1	3	4	2206	2.744625
1	3	4	2207	2.718174
1	3	4	2208	2.711063
1	3	4	2209	2.681719
1	3	4	2210	2.662621
1	3	4	2211	2.642238
1	3	4	2212	2.640651
1	3	4	2213	2.643462
1	3	4	2214	2.639655
1	3	4	2215	2.661784
1	3	4	2216	2.648532
1	3	4	2301	2.777412
1	3	4	2302	2.745096
1	3	4	2303	2.737149
1	3	4	2304	2.749735
1	3	4	2305	2.749646
1	3	4	2306	2.761414
1	3	4	2307	2.792051
1	3	4	2308	2.720446
1	3	4	2309	2.686504
1	3	4	2310	2.720162
1	3	4	2311	2.699911
1	3	4	2312	2.681735
1	3	4	2313	2.656002
1	3	4	2314	2.66657
1	3	4	2315	2.631005
1	3	4	2316	2.647452
1	3	5	1101	3.386824
1	3	5	1102	3.390603
1	3	5	1103	3.355602
1	3	5	1104	3.352601
1	3	5	1105	3.344136
1	3	5	1106	3.345354
1	3	5	1107	3.331404
1	3	5	1108	3.270901
1	3	5	1109	3.254219
1	3	5	1110	3.263443
1	3	5	1111	3.243889
1	3	5	1112	3.187279
1	3	5	1113	3.225934
1	3	5	1114	3.169546
1	3	5	1115	3.121974
1	3	5	1116	3.108751
1	3	5	1201	3.335792
1	3	5	1202	3.340401
1	3	5	1203	3.333807
1	3	5	1204	3.305284
1	3	5	1205	3.282938
1	3	5	1206	3.299987
1	3	5	1207	3.297654
1	3	5	1208	3.270546
1	3	5	1209	3.225566
1	3	5	1210	3.238668
1	3	5	1211	3.187637
1	3	5	1212	3.195898
1	3	5	1213	3.209086
1	3	5	1214	3.123431
1	3	5	1215	3.118152
1	3	5	1216	3.070805
